"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000051951",36.3920164370913,-0.599713230244394,0.288880268592998,-2.07599235892891,0.0378946577046894,0.999923671944838
"ENSMUSG00000103161",3.32704582809518,-0.706998446124858,0.776644230755591,-0.910324725437057,0.362651282657226,0.999923671944838
"ENSMUSG00000102331",63.5868397174395,0.573580686810172,0.681570183425264,0.84155777461921,0.400035533129944,0.999923671944838
"ENSMUSG00000025902",93.3143085898477,0.222083311949373,0.208855251477964,1.0633360204151,0.287629595707703,0.999923671944838
"ENSMUSG00000098104",4.07775999310434,-0.0939775110514431,0.836849501832391,-0.112299177863722,0.910586193650862,0.999923671944838
"ENSMUSG00000103922",3.90167686491493,1.02901672957762,0.750750365855628,1.37065098650316,0.170483780698155,0.999923671944838
"ENSMUSG00000033845",294.907660090906,0.132075393580444,0.111478666359972,1.1847593615263,0.236112604503055,0.999923671944838
"ENSMUSG00000102275",2.30651596723376,0.985629025979656,0.983646456342369,1.00201553070669,0.316336091984638,0.999923671944838
"ENSMUSG00000025903",146.276414767726,0.173750890824505,0.168455280464737,1.03143629778276,0.302336266574227,0.999923671944838
"ENSMUSG00000033813",517.262290844172,0.0999095422116282,0.0905262772760169,1.10365238931677,0.269743955965668,0.999923671944838
"ENSMUSG00000062588",86.8010550307499,-0.193135134315906,0.230148491581037,-0.839176190072493,0.401370446351956,0.999923671944838
"ENSMUSG00000103280",12.3713274805267,-0.139978570326598,0.46299744375696,-0.302331194727019,0.762399600350258,0.999923671944838
"ENSMUSG00000002459",636.414123750622,-0.101781540695163,0.106600938340245,-0.954790288714916,0.339683759406294,0.999923671944838
"ENSMUSG00000033793",1428.90741581905,0.0473201144795892,0.0990317694510593,0.477827617762342,0.632772902561778,0.999923671944838
"ENSMUSG00000025905",131.816266623467,-0.258354158688316,0.196354929759659,-1.3157508141229,0.18825769286082,0.999923671944838
"ENSMUSG00000033774",18.2361061998574,-0.362762422499155,0.367354805600541,-0.987498780385141,0.323398180514505,0.999923671944838
"ENSMUSG00000025907",397.635260703345,0.0499835940368141,0.120843053016137,0.413624058555848,0.679149451003069,0.999923671944838
"ENSMUSG00000090031",25.2887132596251,0.0582741319207476,0.336299620520082,0.173280397493841,0.862431031144545,0.999923671944838
"ENSMUSG00000103845",24.1448909483974,0.233919959014028,0.371919023820306,0.628954003511925,0.529379169535207,0.999923671944838
"ENSMUSG00000033740",51.0219541754646,0.347046480157524,0.291683314468592,1.18980573431084,0.234122755252363,0.999923671944838
"ENSMUSG00000103329",3.53790212487005,0.773592922006185,0.816137475452687,0.947870849304029,0.343195206705644,0.999923671944838
"ENSMUSG00000102135",3.52483543701961,1.12433357895117,0.951782918227842,1.18129203352861,0.23748673094579,0.999923671944838
"ENSMUSG00000051285",894.960151320867,0.00966959167448674,0.0983854459655351,0.0982827447656643,0.921707779522298,0.999923671944838
"ENSMUSG00000103509",6.04208419085852,-0.0901953451559818,0.689077108320916,-0.130892964033825,0.895859980683338,0.999923671944838
"ENSMUSG00000048538",14.7172781902027,-0.333353941662358,0.403552144503919,-0.826049238499638,0.408776161115925,0.999923671944838
"ENSMUSG00000097797",25.9336827523909,-0.735018990961957,0.314759358208931,-2.33517756277183,0.0195341467534843,0.999923671944838
"ENSMUSG00000025909",93.0995862178059,0.0295085249750763,0.202869197710706,0.145455915969835,0.884350919471374,0.999923671944838
"ENSMUSG00000061024",299.108952448084,-0.0618317096974725,0.110658155567861,-0.558763241445449,0.576323312269743,0.999923671944838
"ENSMUSG00000025911",188.714943247981,-0.0481201939933476,0.139540947495194,-0.344846404278607,0.730209844871006,0.999923671944838
"ENSMUSG00000079671",145.531344718624,0.196028494542053,0.306087465479406,0.640432937150908,0.521891175323813,0.999923671944838
"ENSMUSG00000081441",251.60979167203,-0.0697662954781678,0.157238813488025,-0.443696399957133,0.657262098615737,0.999923671944838
"ENSMUSG00000067879",912.148987232541,0.0702998423506046,0.216537694530477,0.324654063132227,0.745442905149558,0.999923671944838
"ENSMUSG00000025912",28.8482722724936,-0.0182098088764934,0.272344942960567,-0.0668630328822736,0.946690742637647,0.999923671944838
"ENSMUSG00000045210",399.793567977287,-0.0997966730730754,0.119984315100263,-0.831747657930807,0.405551393957033,0.999923671944838
"ENSMUSG00000097893",8.35311744347709,-0.454176497430241,0.556626649592169,-0.815944579302857,0.414531833801321,0.999923671944838
"ENSMUSG00000025915",151.502863598853,0.149777808794334,0.158162809650775,0.946985003143563,0.343646420877099,0.999923671944838
"ENSMUSG00000046101",9.13109891993927,0.179815802255285,0.600689577381055,0.299348963301917,0.764673799013528,0.999923671944838
"ENSMUSG00000098234",136.215360949553,-0.0567115534050567,0.193974699351639,-0.292365723955831,0.770007012213093,0.999923671944838
"ENSMUSG00000025916",3.75014386112216,-0.114288233674707,0.801465106095029,-0.142599138509663,0.886606777897837,0.999923671944838
"ENSMUSG00000025917",773.886798828206,-0.0187566367437706,0.0872169913527521,-0.215057140275668,0.829722769135567,0.999923671944838
"ENSMUSG00000056763",188.235942128363,0.0611680144133964,0.230601127049216,0.265254620374607,0.790813320359832,0.999923671944838
"ENSMUSG00000067851",549.468545657718,-0.0152297688565109,0.107880898787118,-0.141172061298487,0.887734016860457,0.999923671944838
"ENSMUSG00000042501",3.92064120270538,1.13116048225724,0.846651170605625,1.33604077042509,0.181535947659742,0.999923671944838
"ENSMUSG00000100212",3.79984148490066,-0.973738335092933,0.735503349355409,-1.32390741108971,0.185533796599194,0.999923671944838
"ENSMUSG00000048960",229.776345470663,-0.125351926297637,0.127401014005092,-0.98391623706093,0.325156699483206,0.999923671944838
"ENSMUSG00000057715",384.176947973809,0.0278316492293807,0.150900621171217,0.184436942759845,0.853670690765957,0.999923671944838
"ENSMUSG00000016918",185.192258888021,0.0463580451286515,0.214008336122539,0.216617941004445,0.828506102801135,0.999923671944838
"ENSMUSG00000025938",66.8868116296507,-0.176697671014101,0.248441828556602,-0.711223516751101,0.476945737921343,0.999923671944838
"ENSMUSG00000005886",425.505406405881,-0.0165868432442371,0.130161203114768,-0.127433081804045,0.898597634177517,0.999923671944838
"ENSMUSG00000025935",238.899619123872,0.188681653569578,0.119633037548306,1.57717013156496,0.114756383625314,0.999923671944838
"ENSMUSG00000025937",160.908891591788,0.0683231678683154,0.133707958720666,0.510988040817013,0.609359430931921,0.999923671944838
"ENSMUSG00000025932",53.6898795021386,0.0040327765924158,0.247748714844592,0.0162776892503579,0.987012856583234,0.999923671944838
"ENSMUSG00000054493",9.48621032880945,0.128121620706133,0.559556739808506,0.228969846292941,0.818892352738786,0.999923671944838
"ENSMUSG00000025930",19.2996865496412,-0.150061326117346,0.353333669488685,-0.424701462316065,0.671054317661091,0.999923671944838
"ENSMUSG00000081201",85.9957652066625,-0.0303255221295759,0.17694705019075,-0.171381902647626,0.863923483846079,0.999923671944838
"ENSMUSG00000082193",55.4336797116865,0.0997088075291958,0.255772044197176,0.389834658600647,0.696658813454842,0.999923671944838
"ENSMUSG00000073737",89.6051313656605,0.47188833158854,0.217731711763802,2.16729261790056,0.030212549034428,0.999923671944838
"ENSMUSG00000092083",85.0100207816928,-0.0817149921541953,0.18776632986476,-0.435195129036453,0.663420797899377,0.999923671944838
