"","B2101","B2102","B2103","B2104","B2105","B2111","B2112","B2113","B2115"
"ENSMUSG00000105683",2.62836863139882,6.50292162497787,10.2934467611209,7.01818219964065,11.1901639459867,3.39152722401723,8.52040313567514,3.90210200713766,8.33558439928708
"ENSMUSG00000028174",25.4075634368553,18.5797760713653,30.8803402833628,4.01038982836609,17.406921693757,30.5237450161551,21.7743635689476,36.0944435660234,41.6779219964354
"ENSMUSG00000028173",219.906842160368,228.531245677794,280.210495163848,256.66494901543,233.750091316166,318.80355905762,278.333169098721,193.154049353314,231.312467080217
"ENSMUSG00000085180",1.75224575426588,3.71595521427307,0,2.00519491418304,0,3.39152722401723,0.946711459519459,5.8531530107065,1.04194804991089
"ENSMUSG00000028232",249.695019982888,290.773495516867,245.899005960111,278.722093071443,192.719490180881,289.975577653474,279.279880558241,249.73452845681,264.654804677365
"ENSMUSG00000028233",196.251524477779,237.821133713476,210.443800449584,237.615597330691,243.696903712598,250.125132771271,241.411422177462,211.689033887218,186.508700934049
"ENSMUSG00000042228",76.2226903105658,84.5379811247123,105.221900224792,79.2051991102302,120.605100306745,78.0051261523964,71.9500709234789,70.237836128478,67.7266232442076
"ENSMUSG00000055216",4.3806143856647,4.64494401784133,3.43114892037365,5.01298728545761,4.97340619821629,10.1745816720517,4.7335572975973,1.95105100356883,5.20974024955443
"ENSMUSG00000028234",1893.30153748428,1890.49221526142,2317.169237559,1628.21827031663,2680.66594083858,1628.78094933428,1671.89243751137,2196.8834300185,1871.33869763995
"ENSMUSG00000003282",2.62836863139882,0.928988803568267,1.14371630679122,6.01558474254913,3.73005464866222,1.69576361200862,6.62698021663622,0.975525501784416,5.20974024955443
"ENSMUSG00000042198",286.492180822472,341.867879713122,187.569474313759,283.735080356901,227.533333568395,306.93321377356,318.095050398538,347.287078635252,310.500518873444
"ENSMUSG00000068240",374.980591412899,716.250367551134,359.126920332442,427.106516720988,359.328597821127,484.988393034465,496.076804788197,828.221151014969,369.891557718364
"ENSMUSG00000045573",15834.1687584236,14238.6113922908,13704.0087879723,12340.9720993395,14251.2954609888,11079.2715590583,11916.2571409714,15080.6487320853,13719.3299731766
"ENSMUSG00000085996",3657.81301203003,2841.77675011533,3200.11822640182,2394.20272753455,3517.44153368847,1995.91377133414,2380.03260923192,2715.86299696781,2800.75635816046
"ENSMUSG00000066324",1064.48929571652,999.591952639455,1220.34529934623,1010.61823674825,901.429873426703,1073.41836640145,923.990384490992,948.210787734452,1021.10908891267
"ENSMUSG00000049119",852.467559450351,854.669699282805,825.763173503257,693.797440307333,954.893990057528,731.721998581718,669.325001880258,825.294574509616,822.097011379689
"ENSMUSG00000028243",371.476099904367,310.282260391801,396.869558456552,344.893525239484,344.408379226478,362.04553116384,358.803643157875,343.384976628114,358.430129169345
"ENSMUSG00000028249",1501.67461140586,1394.41219415597,1365.59727030871,1495.87540598055,1265.73187744605,1526.18725080776,1515.68504669065,1299.39996837684,1458.72726987524
"ENSMUSG00000028245",309.271375627928,301.921361159687,226.455828744661,326.846771011836,149.202185946489,325.586613505654,360.697066076914,355.091282649527,281.325973475939
"ENSMUSG00000041272",172.596206795189,174.649895070834,194.431772154507,213.553258360494,254.887067658585,197.556460799004,199.756117958606,134.622519246249,183.382856784316
"ENSMUSG00000086052",28.912054945387,13.934832053524,38.8863544309013,31.0805211698372,52.2207650812711,24.588572374125,35.9750354617395,20.4860355374727,32.3003895472375
"ENSMUSG00000041261",56.9479870136411,69.67416026762,74.341559941429,74.1922118247726,80.8178507210148,93.2669986604739,75.7369167615568,65.3602086195559,69.8105193440293
"ENSMUSG00000047187",3189.96339564104,3271.89856616744,3535.22710429165,3171.21575678048,3410.51330042682,3183.79618154618,3242.48674885415,3194.84601834396,3404.04427905886
"ENSMUSG00000041235",106.010868133086,121.697533267443,140.677105735319,124.322084679349,162.879052991584,187.381879126952,130.646181413685,124.867264228405,133.369350388593
"ENSMUSG00000041216",502.018408597175,431.979793659244,569.570720782025,505.309118374127,491.123862073859,528.230365140684,465.782038083574,459.47251134046,498.051167857403
"ENSMUSG00000028207",1151.22546055268,1051.61532563928,1152.86603724554,1110.87798245741,1110.31293375179,1098.00693877558,1083.03790969026,1012.59547085222,1136.76532245278
"ENSMUSG00000085558",35.9210379624506,19.5087648749336,28.5929076697804,22.0571440560135,17.406921693757,22.8928087621163,24.6144979475059,27.3147140499636,37.5101297967919
"ENSMUSG00000084215",4.3806143856647,9.28988803568267,12.5808793747034,6.01558474254913,1.24335154955407,3.39152722401723,0,6.82867851249091,2.08389609982177
"ENSMUSG00000086455",2.62836863139882,0,2.28743261358243,6.01558474254913,7.46010929732444,0.847881806004309,6.62698021663622,4.87762750892208,5.20974024955443
"ENSMUSG00000066315",254.951757245686,297.276417141845,322.527998515123,236.612999873599,397.872495857303,214.51409691909,244.251556556021,330.703145104917,195.886233383246
"ENSMUSG00000059482",403.016523481153,303.779338766823,328.246580049079,341.885732868209,325.758105983167,364.589176581853,364.483911914992,311.192635069229,351.136492819968
"ENSMUSG00000049969",68.3375844163694,81.7510147140075,92.6410208500884,70.1818219964065,85.791256919231,78.0051261523964,75.7369167615568,69.2623106266935,69.8105193440293
"ENSMUSG00000050323",104.25862237882,127.271466088853,84.6350067025499,112.29091519425,92.0080146670014,97.5064076904955,116.445509520894,137.549095751603,109.404545240643
"ENSMUSG00000028211",88.488410590427,66.8871938569152,77.7727088618026,90.233771138237,73.3577414236903,96.6585258844912,102.244837628102,77.0665146409689,108.362597190732
"ENSMUSG00000028212",106.886991010219,104.975734803214,93.7847371568797,106.275330451701,70.8710383245822,98.3542894964998,98.4579917900238,94.6259736730883,104.194804991089
"ENSMUSG00000040738",156.825995006796,175.578883874402,169.2700134051,224.581830388501,119.361748757191,199.252224411013,165.674505415905,158.035131289075,176.08922043494
"ENSMUSG00000045205",176.976821180854,159.786074213742,163.551431871144,215.558453274677,157.905646793367,177.2072974549,179.875177308697,157.059605787291,151.082467237078
"ENSMUSG00000040728",5.25673726279764,2.7869664107048,2.28743261358243,2.00519491418304,3.73005464866222,0,1.89342291903892,4.87762750892208,1.04194804991089
"ENSMUSG00000040720",311.899744259327,303.779338766823,288.216509311386,268.696118500528,258.617122307247,289.975577653474,313.361493100941,373.626267183431,321.961947422464
"ENSMUSG00000078773",11.3895974027282,17.6507872677971,9.14973045432972,28.0727287985626,16.163570144203,15.2618725080776,24.6144979475059,19.5105100356883,17.7131168484851
"ENSMUSG00000094595",19.2747032969247,13.934832053524,26.305475056198,19.0493516847389,12.4335154955407,13.5661088960689,33.1349010831811,25.3636630463948,25.0067531978613
"ENSMUSG00000086103",1.75224575426588,8.3608992321144,1.14371630679122,7.01818219964065,1.24335154955407,5.93517264203016,12.307248973753,8.77972951605974,3.12584414973266
"ENSMUSG00000028214",35.0449150853176,36.2305633391624,22.8743261358243,52.1350677687591,34.813843387514,28.8279814041465,41.6553042188562,53.6539025981429,45.845714196079
"ENSMUSG00000049225",884.88410590427,814.72318072937,1041.9255554868,926.400050352566,941.217123012433,1080.20142084949,1033.80891379525,906.263191157722,1047.15779016044
"ENSMUSG00000085614",21.9030719283235,16.7217984642288,28.5929076697804,18.0467542276474,24.8670309910815,21.1970451501077,26.5079208665449,17.5594590321195,10.4194804991089
"ENSMUSG00000085467",33.2926693310517,35.3015745355941,16.012028295077,29.0753262556541,32.3271402884059,50.0250265542542,39.7618812998173,25.3636630463948,23.9648051479504
"ENSMUSG00000049488",135.799045955606,131.916410106694,114.371630679122,93.2415635095116,128.06520960407,159.40177952881,152.420544982633,100.479126683795,147.956623087346
"ENSMUSG00000052137",125.285571430011,154.212141392332,105.221900224792,189.490919390298,125.578506504961,193.317051768982,176.088331470619,123.891738726621,150.040519187168
"ENSMUSG00000083246",27.1598091911212,22.2957312856384,6.86229784074729,36.0935084552948,14.9202185946489,11.022463478056,17.9875177308697,17.5594590321195,12.5033765989306
"ENSMUSG00000081593",13.1418431569941,13.0058432499557,5.71858153395608,16.0415593134644,8.70346084687851,7.63093625403878,12.307248973753,9.75525501784416,10.4194804991089
"ENSMUSG00000046667",105.134745255953,127.271466088853,99.5033186908357,182.472737190657,105.684881712096,131.421679930668,142.953430387438,133.646993744465,88.5655842424253
"ENSMUSG00000028218",601.020293713197,562.038226158801,567.283288168443,482.249376861022,607.998907731942,516.360019856624,537.732109007053,599.948183597416,507.428700306601
"ENSMUSG00000060989",911.167792218258,966.148355710997,1243.21962548205,1043.70395283227,1076.74244191383,1070.02683917744,997.83387833351,973.574450780847,1023.19298501249
"ENSMUSG00000055963",172.596206795189,179.294839088675,107.509332838374,186.483127019023,147.958834396935,133.965325348681,179.875177308697,141.45119775874,179.215064584672
"ENSMUSG00000083328",3.50449150853176,5.5739328214096,11.4371630679122,4.01038982836609,1.24335154955407,3.39152722401723,4.7335572975973,2.92657650535325,4.16779219964354
"ENSMUSG00000006586",269.845846156946,226.673268070657,317.953133287958,299.776639670365,256.130419208139,223.840796785137,249.931825313137,229.248492919338,272.990389076652
"ENSMUSG00000081239",1.75224575426588,0,4.57486522716486,0,1.24335154955407,4.23940903002154,1.89342291903892,2.92657650535325,3.12584414973266
"ENSMUSG00000040550",457.336141863395,373.453499034443,454.055373796112,471.220804833015,428.956284596155,518.903665274637,428.860291162315,422.402542272652,431.366492663107
"ENSMUSG00000028221",360.086502501639,395.749230320082,412.881586751629,469.215609918832,441.389800091696,434.96336648021,392.885255700576,398.014404728042,431.366492663107
"ENSMUSG00000086587",333.80281618765,260.116864999115,228.743261358243,247.641571901606,238.723497514382,253.516659995288,294.427263910552,267.29398748893,277.158181276296
"ENSMUSG00000040536",656.216034972573,508.156875551842,514.672338056047,670.737698794228,533.397814758697,599.452436845046,580.334124685429,619.458693633104,615.791297497333
"ENSMUSG00000043252",332.050570433385,307.495293981096,356.839487718859,381.98963115187,346.895082325586,349.327304073775,375.844449429225,336.556298115623,289.661557875226
"ENSMUSG00000028222",1704.9351189007,1435.28770151297,1751.02966569735,1552.02086357768,2067.69362690842,1649.13011267838,1615.0897499402,1780.33404075656,1688.99778890555
"ENSMUSG00000028223",238.30542258016,251.755965767,308.803402833628,242.628584616148,341.92167612737,274.713705145396,262.23907428689,243.881375446104,256.319220278078
"ENSMUSG00000028224",111.267605395883,129.129443695989,109.796765451957,124.322084679349,157.905646793367,148.379316050754,164.727793956386,153.157503780153,122.949869889485
"ENSMUSG00000041153",135.799045955606,113.336634035329,138.389673121737,122.316889765166,93.2513662165555,126.334389094642,142.953430387438,95.6014991748728,132.327402338682
"ENSMUSG00000041135",64.8330929078376,74.3191042854613,54.8983827259783,79.2051991102302,50.977413531717,50.8729083602585,51.1224188140508,72.1888871320468,69.8105193440293
"ENSMUSG00000085112",17.5224575426588,1.85797760713653,3.43114892037365,5.01298728545761,6.21675774777037,4.23940903002154,2.84013437855838,8.77972951605974,7.2936363493762
"ENSMUSG00000028226",91.1167792218258,58.5262946248008,92.6410208500884,84.2181863956879,100.71147551388,71.2220717043619,80.4704740591541,77.0665146409689,89.6075322923362
"ENSMUSG00000050550",25.4075634368553,25.0826976963432,25.1617587494067,34.0883135411117,34.813843387514,41.5462084942111,24.6144979475059,23.412612042826,29.1745453975048
"ENSMUSG00000028228",88.488410590427,101.259779588941,93.7847371568797,92.23896605242,62.1675774777037,131.421679930668,95.6178574114654,73.1644126338312,101.068960841356
"ENSMUSG00000028229",129.666185815675,106.833712410351,163.551431871144,117.303902479708,254.887067658585,134.813207154685,136.326450170802,118.038585715914,195.886233383246
"ENSMUSG00000078772",46.4345124880459,22.2957312856384,35.4552055105277,10.0259745709152,37.3005464866222,25.4364541801293,21.7743635689476,29.2657650535325,32.3003895472375
"ENSMUSG00000041058",268.09360040268,255.471920981273,280.210495163848,277.719495614352,309.594535838964,333.217549759693,334.189145210369,262.416359980008,304.248830573979
"ENSMUSG00000073988",45.5583896109129,29.7276417141845,18.2994609086594,38.0987033694778,27.3537340901896,39.8504448822025,28.4013437855838,32.1923415588857,34.3842856470592
"ENSMUSG00000073987",116.524342658681,156.070118999469,164.695148177935,130.337669421898,162.879052991584,130.573798124664,131.592892873205,149.255401773016,132.327402338682
"ENSMUSG00000055761",35.0449150853176,27.869664107048,34.3114892037365,36.0935084552948,32.3271402884059,18.6533997320948,27.4546323260643,21.4615610392572,32.3003895472375
"ENSMUSG00000086017",7.00898301706353,1.85797760713653,1.14371630679122,4.01038982836609,0,4.23940903002154,0.946711459519459,0.975525501784416,1.04194804991089
"ENSMUSG00000028252",297.8817782252,319.572148427484,249.330154880485,303.787029498731,282.240801748775,312.86838641559,335.135856669889,279.000293510343,270.90649297683
"ENSMUSG00000028251",236.553176825894,244.324055338454,232.174410278617,195.506504132847,244.940255262152,201.795869829025,230.050884663229,251.685579460379,285.493765675583
"ENSMUSG00000040455",261.084617385616,241.537088927749,203.581502608836,270.701313414711,165.365756090692,302.693804743538,316.201627479499,235.101645930044,303.206882524068
"ENSMUSG00000028248",907.663300709727,872.320486550602,384.288679081848,1035.68317317554,269.807286253234,1057.30861208737,1170.13536396605,1098.44171500925,784.586881582897
"ENSMUSG00000028247",172.596206795189,172.791917463698,118.946495906286,125.32468213644,170.339162288908,193.317051768982,163.781082496867,173.643539317626,197.970129483068
"ENSMUSG00000028246",120.904957044346,95.6858467675315,274.491913629892,238.618194787782,202.666302577314,178.903061066909,227.21075028467,83.8951931534598,154.208311386811
"ENSMUSG00000040410",204.136630371975,155.141130195901,148.683119882858,184.47793210484,136.768670450948,193.317051768982,169.461351253983,177.545641324764,150.040519187168
"ENSMUSG00000095139",183.985804197918,181.152816695812,247.042722266903,202.524686332487,262.347176955909,231.471733039176,228.15746174419,167.79038630692,212.557402181821
"ENSMUSG00000107859",20.1508261740576,11.1478656428192,14.8683119882858,18.0467542276474,13.6768670450948,17.8055179260905,33.1349010831811,27.3147140499636,22.9228570980395
"ENSMUSG00000081810",14.0179660341271,10.2188768392509,9.14973045432972,16.0415593134644,16.163570144203,9.3266998660474,8.52040313567514,10.7307805196286,10.4194804991089
"ENSMUSG00000099150",1.75224575426588,0.928988803568267,2.28743261358243,0,3.73005464866222,1.69576361200862,4.7335572975973,5.8531530107065,4.16779219964354
"ENSMUSG00000045751",11.3895974027282,12.0768544463875,8.00601414753851,12.0311694850983,2.48670309910815,9.3266998660474,7.57369167615568,13.6573570249818,10.4194804991089
"ENSMUSG00000040387",136.675168832739,144.92225335665,180.707176473012,150.389618563728,226.289982018841,170.424243006866,146.740276225516,127.793840733758,176.08922043494
"ENSMUSG00000087399",5.25673726279764,10.2188768392509,13.7245956814946,12.0311694850983,7.46010929732444,6.78305444803447,10.4138260547141,2.92657650535325,17.7131168484851
"ENSMUSG00000028261",377.608960044297,390.175297498672,281.354211470639,347.901317610758,300.891074992086,353.566713103797,343.656259805564,342.40945112633,365.723765518721
"ENSMUSG00000046219",7.88510589419647,18.5797760713653,9.14973045432972,16.0415593134644,9.94681239643258,16.9576361200862,17.0408062713503,14.6328825267662,9.37753244919797
"ENSMUSG00000040372",6.13286013993059,11.1478656428192,24.0180424426155,28.0727287985626,3.73005464866222,9.3266998660474,12.307248973753,4.87762750892208,6.25168829946531
"ENSMUSG00000085885",49.0628811194447,60.3842722319373,77.7727088618026,45.1168855691185,39.7872495857303,48.3292629422456,75.7369167615568,54.6294280999273,52.0974024955443
"ENSMUSG00000040359",273.350337665478,282.412596284753,210.443800449584,255.662351558338,271.050637802788,278.105232369413,304.841089965266,222.419814406847,271.948441026741
"ENSMUSG00000055373",455.583896109129,446.843614516336,516.959770669629,531.376652258507,504.800729118954,565.537164604874,571.813721549753,484.836174386855,476.170258809275
"ENSMUSG00000040520",204.136630371975,190.442704731495,247.042722266903,202.524686332487,211.369763424192,233.167496651185,209.223232553801,193.154049353314,217.767142431375
"ENSMUSG00000082674",2.62836863139882,0,3.43114892037365,4.01038982836609,0,0.847881806004309,0.946711459519459,4.87762750892208,3.12584414973266
"ENSMUSG00000028289",460.840633371927,393.891252712945,411.737870444837,450.166258234093,411.549362902398,341.696367819736,428.860291162315,423.378067774436,450.121557561503
"ENSMUSG00000086774",7.00898301706353,9.28988803568267,11.4371630679122,5.01298728545761,16.163570144203,6.78305444803447,3.78684583807784,13.6573570249818,2.08389609982177
"ENSMUSG00000028284",388.998557447026,300.06338355255,440.330778114618,430.114309092263,327.001457532721,384.938339925956,464.835326624055,388.259149710198,363.639869418899
"ENSMUSG00000040270",79.7271818190976,63.1712386426421,68.6229784074729,98.2545507949691,85.791256919231,83.0924169884222,53.0158417330897,90.7238716659507,76.0622076434946
"ENSMUSG00000086150",0.876122877132941,2.7869664107048,12.5808793747034,2.00519491418304,4.97340619821629,5.08729083602585,5.68026875711676,0.975525501784416,3.12584414973266
"ENSMUSG00000028282",65.7092157849706,55.739328214096,41.1737870444838,75.1948092818642,52.2207650812711,66.1347808683361,76.6836282210762,70.237836128478,61.4749349447423
"ENSMUSG00000058006",297.005655348067,235.96315610634,195.575488461298,316.820796440921,145.472131297827,278.953114175418,339.869413967486,283.877921019265,201.095973632801
"ENSMUSG00000045854",182.233558443652,163.502029428015,108.653049145165,148.384423649545,116.875045658083,184.838233708939,172.301485632542,193.154049353314,155.250259436722
"ENSMUSG00000040183",378.48508292143,317.714170820347,417.456451978794,394.020800636968,351.868488523803,372.220112835891,345.549682724603,299.486329047816,353.22038891979
"ENSMUSG00000094344",39.4255294709823,63.1712386426421,76.6289925550114,49.1272753974846,52.2207650812711,49.1771447482499,65.3230907068427,75.1154636374,62.5168829946531
"ENSMUSG00000028278",1372.88454846732,1193.75061258522,1613.7837088824,1700.40528722722,1232.16138560809,1463.44399716344,1525.15216128585,1190.14111217699,1565.00597096615
"ENSMUSG00000085037",99.0018851160223,104.046745999646,93.7847371568797,110.285720280067,53.4641166308251,92.4191168544696,104.138260547141,94.6259736730883,93.7753244919797
"ENSMUSG00000028277",865.609402607345,839.805878425713,955.003116170665,912.363685953285,946.19052921065,949.627622724826,916.416692814837,893.581359634525,882.52999827452
"ENSMUSG00000023267",8.76122877132941,8.3608992321144,5.71858153395608,8.02077965673218,2.48670309910815,16.1097543140819,8.52040313567514,13.6573570249818,14.5872726987524
"ENSMUSG00000054659",6.13286013993059,7.43191042854613,32.024056590154,18.0467542276474,17.406921693757,5.08729083602585,10.4138260547141,5.8531530107065,3.12584414973266
"ENSMUSG00000054679",236.553176825894,241.537088927749,244.75528965332,248.644169358697,195.206193279989,240.798432905224,184.608734606295,227.297441915769,222.97688268093
"ENSMUSG00000040128",666.729509498168,736.688121229635,714.82269174451,694.800037764425,787.041530867728,600.30031865105,615.362448687649,738.472804850803,593.910388449205
"ENSMUSG00000028274",218.154596406102,219.241357642111,261.911034255188,246.638974444514,258.617122307247,253.516659995288,227.21075028467,240.954798940751,203.179869732623
"ENSMUSG00000044288",1185.39425276087,984.728131782363,1322.13605065064,990.566287606424,1024.52167683256,1416.8104978332,1304.56839121782,1180.38585715914,1171.14960809984
"ENSMUSG00000028264",0.876122877132941,1.85797760713653,0,0,1.24335154955407,4.23940903002154,1.89342291903892,0,9.37753244919797
"ENSMUSG00000062554",165.587223778126,165.360007035151,223.024679824287,170.441567705559,141.742076649164,144.139907020732,137.273161630322,100.479126683795,106.27870109091
"ENSMUSG00000095588",113.019851150149,116.123600446033,112.084198065539,97.2519533378776,138.012022000502,76.3093625403878,106.978394925699,113.160958206992,96.9011686417124
"ENSMUSG00000028291",662.348895112503,698.599580283337,691.948365608685,808.093550415767,900.186521877149,611.322782129106,665.53815604218,738.472804850803,643.923894844927
"ENSMUSG00000040044",243.562159842958,272.193719445502,249.330154880485,268.696118500528,221.316575820625,284.888286817448,287.800283693916,252.661104962164,253.193376128345
"ENSMUSG00000028292",184.86192707505,218.312368838543,168.126297098309,180.467542276474,165.365756090692,203.491633441034,190.289003363411,240.954798940751,228.186622930484
"ENSMUSG00000028293",232.172562440229,196.016637552904,186.425758006968,222.576635474318,222.559927370179,230.623851233172,223.423904446592,241.930324442535,190.676493133692
"ENSMUSG00000028294",24.5314405597223,33.4435969284576,30.8803402833628,30.0779237127457,23.6236794415274,50.0250265542542,34.0816125427005,35.118918064239,29.1745453975048
"ENSMUSG00000071015",0.876122877132941,1.85797760713653,5.71858153395608,2.00519491418304,1.24335154955407,3.39152722401723,6.62698021663622,1.95105100356883,8.33558439928708
"ENSMUSG00000028295",164.711100900993,123.555510874579,83.4912903957587,145.376631278271,99.4681239643258,126.334389094642,139.166584549361,153.157503780153,111.488441340465
"ENSMUSG00000039967",148.064766235467,168.146973445856,193.288055847715,209.542868532128,167.8524591898,206.035278859047,182.715311687256,172.668013815842,141.70493478788
"ENSMUSG00000073910",91.1167792218258,107.762701213919,191.000623234133,86.2233813098709,131.795264252732,128.878034512655,130.646181413685,96.5770246766572,130.243506238861
"ENSMUSG00000028300",270.721969034079,246.182032945591,188.713190620551,239.620792244874,190.232787081773,236.559023875202,232.891019041787,237.052696933613,232.354415130127
"ENSMUSG00000082762",289.996672331003,557.39328214096,276.779346243474,280.727287985626,230.020036667504,293.367104877491,295.373975370071,416.549389261946,255.277272228167
"ENSMUSG00000084828",7.88510589419647,9.28988803568267,13.7245956814946,8.02077965673218,14.9202185946489,8.47881806004309,8.52040313567514,7.80420401427533,17.7131168484851
"ENSMUSG00000045083",120.028834167213,116.123600446033,144.108254655693,113.293512651342,125.578506504961,106.833107556543,106.978394925699,102.430177687364,90.649480342247
"ENSMUSG00000084898",26.2836863139882,25.0826976963432,22.8743261358243,22.0571440560135,22.3803278919733,20.3491633441034,21.7743635689476,22.4370865410416,21.8809090481286
"ENSMUSG00000080969",14.0179660341271,16.7217984642288,17.1557446018682,18.0467542276474,18.6502732433111,18.6533997320948,14.2006718927919,26.3391885481792,21.8809090481286
"ENSMUSG00000028405",310.147498505061,316.785182016779,304.228537606463,268.696118500528,273.537340901896,295.910750295504,297.26739828911,279.975819012127,247.983635878791
"ENSMUSG00000040296",29.78817782252,25.0826976963432,50.3235174988135,49.1272753974846,27.3537340901896,48.3292629422456,36.9217469212589,41.9475965767299,26.0487012477721
"ENSMUSG00000036822",204.136630371975,209.02248080286,229.886977665034,187.485724476115,201.42295102776,214.51409691909,223.423904446592,210.713508385434,199.012077532979
"ENSMUSG00000028407",507.275145859973,422.689905623561,336.252594196617,374.971448952229,297.161020343423,434.115484674206,496.076804788197,475.080919369011,375.101297967919
"ENSMUSG00000071014",988.266605405957,1031.17757196078,697.666947142641,885.293554611814,819.368671156134,896.211068946554,936.297633464745,1052.59201642538,829.390647729065
"ENSMUSG00000046593",59.57635564504,55.739328214096,61.7606805667256,40.1038982836609,48.4907104326089,83.0924169884222,61.5362448687649,45.8496985838675,105.236753040999
"ENSMUSG00000081720",0.876122877132941,3.71595521427307,9.14973045432972,8.02077965673218,0,5.08729083602585,0.946711459519459,1.95105100356883,4.16779219964354
"ENSMUSG00000028411",415.282243761014,378.098443052284,365.989218173189,377.979241323504,387.925683460871,387.481985343969,413.712907810004,314.119211574582,390.730518716582
"ENSMUSG00000028410",2837.76199903359,3016.42664518616,2762.07488090079,3005.78717636038,2909.44262595653,2981.15242991115,3172.43010084971,2773.41900157309,2998.72648764353
"ENSMUSG00000028409",633.436840167116,673.516882586993,694.235798222268,599.55327934073,639.082696470794,637.60711811524,630.50983203996,641.895780174146,651.217531194303
"ENSMUSG00000056412",105.134745255953,243.395066534886,57.1858153395608,112.29091519425,60.9242259281496,178.903061066909,105.08497200666,155.108554783722,38.5520778467028
"ENSMUSG00000028413",83.2316733276294,51.0943841962547,96.0721697704621,90.233771138237,93.2513662165555,92.4191168544696,59.6428219497259,58.531530107065,77.1041556934055
"ENSMUSG00000081309",8.76122877132941,18.5797760713653,11.4371630679122,20.0519491418304,21.1369763424192,15.2618725080776,8.52040313567514,16.5839335303351,16.6711687985742
"ENSMUSG00000028416",1925.7180839382,2157.11200188551,3077.74058157516,2070.36374889399,3628.09982159879,1769.52932913099,1769.40371784187,2044.70145174014,2133.90960621749
"ENSMUSG00000028419",897.149826184131,889.971273818399,769.721074470488,835.163681757238,841.748999048108,886.036487274503,879.494945893578,906.263191157722,900.243115123005
"ENSMUSG00000028423",1232.70488812605,1050.68633683571,1115.12339912143,1150.98188074107,1073.01238726516,1092.07176613355,1177.70905564221,1122.82985255386,1174.27545224957
"ENSMUSG00000028430",2264.77763738865,2314.11110968855,2568.78682505307,2027.25205823906,2832.35482988418,2065.4400794265,1933.18480033874,2235.90445008988,2254.77558000716
"ENSMUSG00000036241",1486.7805224946,1635.94928308372,2450.98404545357,1580.09359237624,2793.810931848,1500.75079662763,1538.40612171912,1637.90731749603,1782.77311339753
"ENSMUSG00000028433",931.318618392316,974.509254943112,876.086691002071,801.075368216126,908.889982724027,884.340723662494,861.507428162708,846.756135548873,896.075322923362
"ENSMUSG00000028436",587.878450556203,644.718229676377,704.529244983389,628.628605596384,698.763570849389,640.998645339257,627.669697661402,545.318755497488,589.742596249561
"ENSMUSG00000028437",604.524785221729,584.33395744444,639.337415496289,552.431198857429,644.05610266901,569.776573634895,497.023516247716,551.171908508195,592.868440399294
"ENSMUSG00000028438",4.3806143856647,13.934832053524,14.8683119882858,17.0441567705559,2.48670309910815,22.044926956112,14.2006718927919,15.6084080285507,8.33558439928708
"ENSMUSG00000028443",188.366418583582,223.886301659952,180.707176473012,164.42598296301,179.042623135787,162.793306752827,177.035042930139,234.12612042826,152.124415286989
"ENSMUSG00000046312",482.74370530025,472.855301016248,641.624848109872,445.153270948636,547.074681803792,490.923565676495,458.208346407418,435.08437379585,535.561297654195
"ENSMUSG00000028441",74.4704445563,84.5379811247123,46.8923685784398,84.2181863956879,52.2207650812711,88.1797078244481,92.777723032907,107.307805196286,55.2232466452769
"ENSMUSG00000036162",1495.54175126593,1438.07466792368,1298.11800820803,1354.50916453065,1450.9912583296,1289.62822693255,1318.76906311061,1434.02248762309,1304.51895848843
"ENSMUSG00000028439",4748.58599406054,4767.57053991234,4581.72752500561,4411.4288112027,5036.81712724355,4382.70105523627,4130.5020978834,4328.40665141745,4323.04245908026
"ENSMUSG00000087623",988.266605405957,925.272848353994,1062.51244900904,877.272774955082,992.19453654415,875.014023796447,801.864606212982,769.689620907904,942.962985169351
"ENSMUSG00000061322",96.3735164846235,124.484499678148,132.671091587781,100.259745709152,161.63570144203,115.311925616586,120.232355358971,118.038585715914,68.7685712941184
"ENSMUSG00000028445",954.973936074905,944.781613228927,1112.83596650785,804.083160587401,1187.40072982414,843.642396974287,845.413333350877,1108.1969700271,888.781686573985
"ENSMUSG00000028444",1732.97105096896,1838.4688422616,2018.6592814865,1571.07021526241,2297.71366357593,1539.75335970382,1470.24289663372,1550.11002233544,1574.38350341535
"ENSMUSG00000073889",376.732837167165,500.724965123296,564.99585555486,421.090931978439,655.246266614997,439.202775510232,487.556401652522,447.766205319047,434.492336812839
"ENSMUSG00000036114",181.357435566519,213.667424820701,160.12028295077,189.490919390298,161.63570144203,171.27212481287,162.834371037347,233.150594926475,183.382856784316
"ENSMUSG00000028447",889.264720289935,917.840937925447,521.534635896794,683.771465736418,545.831330254238,734.265643999731,823.63896978193,981.378654795122,655.385323393947
"ENSMUSG00000066224",5.25673726279764,7.43191042854613,0,3.00779237127457,0,1.69576361200862,7.57369167615568,7.80420401427533,2.08389609982177
"ENSMUSG00000036078",778.873237771184,853.740710479237,657.636876404949,795.059783473577,803.205101011931,709.677071625606,739.381649884698,836.025355029244,778.335193283432
"ENSMUSG00000036073",660.596649358237,805.433292693687,463.205104250442,589.527304769815,489.880510524305,556.210464738826,664.591444582661,638.969203668792,660.595063643501
"ENSMUSG00000073888",1372.88454846732,1438.07466792368,758.283911402576,1358.51955435901,915.106740471798,1153.96713797186,1423.85403511727,1335.49441194287,1096.12934850625
