"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Zc3h14",4075.00411753878,0.106637414538307,0.0624009809735146,1.70890606004363,0.0874683518115273,0.585299769810372
"Troap",9.39009447796693,-0.298851177603258,0.572641655719987,-0.521881659530182,0.601752728763871,NA
"Clca2",0.296109392772462,0.0237579565235698,4.43486306043363,0.00535708909155061,0.995725681767368,NA
"1810013L24Rik",2034.4805924269,-0.0202255530034576,0.0819456553361052,-0.246816660633212,0.805050115999765,0.97539094323469
"Srsf7",4020.3762279536,0.143024935631741,0.0708430302865927,2.01889917826975,0.0434976996652071,0.465369220091032
"Fignl2",93.3571695576622,-0.144489673021437,0.21450425683648,-0.673598161418229,0.500566822394252,0.903952453414556
"Sema6a",1502.96177657821,0.0150620585880578,0.0909262669505196,0.16565134689027,0.86843133649169,0.985038869668903
"Anapc15",261.468513088615,-0.100723263044635,0.127527496478082,-0.789816046157124,0.429635206567889,0.87678974695587
"Misp3",19.4371395970316,-0.00703599983549725,0.583029031240148,-0.0120680094103224,0.990371355326696,NA
"Nmb",90.0562190236128,0.041790884488993,0.210855121402908,0.198197151726459,0.842890815878004,0.982950393726577
"Tcerg1",2684.30765597182,0.0104703062736637,0.0542535645395916,0.192988356848387,0.846968086571817,0.983472206029434
"Zfp712",231.116974257713,0.231318244160027,0.14930162047334,1.54933512058787,0.121301181278463,0.647841934568263
"Fam129c",138.235601532235,-0.441333521949782,0.157151898005675,-2.80832447810363,0.00498000213249527,0.23690074987154
"Atp5g3",4671.92251381706,-0.219486066947637,0.145113706398808,-1.51251092949439,0.130403934343364,0.664992421615231
"Pifo",56.8237453284381,-0.0766952512521016,0.303785538540061,-0.252465116083817,0.800681574281651,0.974771442606796
"Olfr1045",0,NA,NA,NA,NA,NA
"Olfr1049",0,NA,NA,NA,NA,NA
"Vsx1",1.75825001809425,0.332984713128364,1.59414495837605,0.208879820733225,0.834542057412855,NA
"Fyco1",2620.03726342563,0.0852574021187514,0.117748931433237,0.724060941199213,0.469028322454028,0.891889379201756
"Tlr3",478.92435878349,0.0855986260017437,0.121141279155701,0.70660163569616,0.479814072173152,0.896173709754589
"Olfr1444",0,NA,NA,NA,NA,NA
"Olfr150",0,NA,NA,NA,NA,NA
"Ifi44",21.1403796140058,0.0240864088584786,0.464149581920967,0.051893634717482,0.958613446203442,NA
"Trafd1",1903.11920202913,-0.0265265603805108,0.0733101141853423,-0.361840390992251,0.717471306741738,0.958215796854103
"Erfl",3.2870884071528,0.455134763631634,1.13302833702036,0.401697599928126,0.687906591075168,NA
"Krt80",144.781755057262,0.0438548361497437,0.291641985667082,0.150372162805822,0.880471002392494,0.985588207361813
"Armc8",2906.45983999544,-0.00896231738328918,0.0664035669700147,-0.134967409014883,0.892637642348115,0.986575415075895
"Ppil4",1669.25082108456,0.0527339706050656,0.0648604751832752,0.813037068508303,0.416196805616953,0.870444557450763
"C530005A16Rik",639.027018055621,0.0612113893383123,0.0731803140282696,0.836446114656823,0.402903979046991,0.864740082711583
"Katnbl1",557.947536045176,0.0942944572005348,0.0790769556279159,1.19243914300675,0.233089099776044,0.765365661395842
"Gm21693",1.52829100109716,5.02500938210588,4.32617306638071,1.16153683752412,0.245423651459175,NA
"Spag9",14067.1624298323,-0.031131184415411,0.0825356329148654,-0.377184778452265,0.706036291381704,0.95682192182342
"Gm5860",1.1993629273875,-0.518431262832537,1.44347360128361,-0.359155347469827,0.719478878610721,NA
"Taz",1501.10321022511,-0.0497648880142854,0.0875679388900026,-0.568300323669796,0.569831059280649,0.926492132102824
"Gfpt1",3389.13125927569,0.0435259702206345,0.108806342297908,0.400031554240303,0.689133275957018,0.953053938948717
"Abcc5",5630.28469469459,-0.0635779237847217,0.0623582492241936,-1.01955915337108,0.307937585396353,0.816164301411152
"Kcnmb4",1378.77551726072,0.0326601324111528,0.149431174478268,0.218563044325819,0.826990443111156,0.979256400871382
"Gm4013",13.1957999991985,0.587541618346816,0.576801096145023,1.0186208422168,0.308383005572151,NA
"Hpcal1",2158.28326754643,0.141282964408405,0.0795535586787555,1.77594776091562,0.0757415277801959,0.559209324008346
"Tbc1d31",287.311636931365,-0.0995206270161782,0.120009479929011,-0.829273046388065,0.406949919190796,0.86749377512699
"Tmem176b",936.83698881365,0.140573486775505,0.10154363270818,1.38436535139027,0.166246612710354,0.69968456613502
"Mir5110",1.67745327341047,3.06774887541779,2.10615841288414,1.45656131877415,0.145237511718107,NA
"Mir5108",0.155488598066211,0.0237209830281416,4.43486306042851,0.00534875208206531,0.995732333643218,NA
"Cyp3a13",74.7176836140823,0.0845260063867414,0.222328423140257,0.380185336597371,0.703807843202768,0.956221592029456
"Akap7",1139.7441738487,0.202607948574188,0.0802454785321637,2.52485189546199,0.0115747057892768,0.300322343875817
"Ablim1",3417.19215772479,-0.104452144348374,0.0822499932510717,-1.26993498989756,0.204107788203253,0.738637340329681
"Lcn5",0,NA,NA,NA,NA,NA
"Ulk1",3445.01965049673,-0.0603950232704968,0.0542336274610511,-1.11360840308664,0.265447219885844,0.785740681484081
"Cyp4b1",11.0881556339467,0.184500613994161,0.562548370611383,0.327972888435609,0.742932161733272,NA
"Golga3",2243.9522197813,-0.0547069364784129,0.0813866040206443,-0.672186008210099,0.501465287293479,0.9040267171352
"Mir1193",2.56904540063189,1.37525118909959,1.06534301416944,1.29089989872582,0.196738390545862,NA
"Wdyhv1",539.839496247621,0.138177220648002,0.0983844993885377,1.40446128716187,0.160181531819065,0.69746613641954
