"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Xkr4",52.6927699557007,-0.00754454037613724,0.300804034736465,-0.0250812472736512,0.9799901579851,0.999852637497315
"Gm19938",133.260061738646,0.8217933253977,0.668118437674809,1.23001144566181,0.218692818815004,0.999852637497315
"Gm10568",0,NA,NA,NA,NA,NA
"Rp1",0.397959044756535,-1.25840235322686,2.19914262330202,-0.572224074915781,0.567170179338982,NA
"Sox17",193.787955423062,-0.117573336120768,0.195177248470199,-0.602392630505395,0.546912814335025,0.999852637497315
"Mrpl15",618.980784896476,0.00373750199577526,0.151850166964506,0.0246130911179629,0.980363577261431,0.999852637497315
"Lypla1",222.137001714105,-0.134800172938454,0.155213990547599,-0.868479525994243,0.38513187581507,0.999852637497315
"Gm19860",0.59568863423031,0.895601119073698,2.32800121177204,0.384708184233281,0.70045363089649,NA
"Tcea1",1073.47230278352,-0.0576162784298515,0.0869611065176746,-0.662552268905883,0.507617348412301,0.999852637497315
"Rgs20",1104.56114109016,0.0217350913691951,0.115047599277887,0.18892259817344,0.850153481724158,0.999852637497315
"Atp6v1h",2786.39603350447,0.0228734773801744,0.0859049091935788,0.266265078386045,0.790035065975594,0.999852637497315
"Oprk1",216.881708099943,-0.180633697236582,0.182234223391939,-0.991217203192871,0.321579532057526,0.999852637497315
"Npbwr1",27.3955470035529,0.321046591938439,0.284611416944586,1.12801726432832,0.259312628077809,0.999852637497315
"Rb1cc1",757.801001730542,-0.085350953830035,0.127292831303251,-0.670508723517213,0.502533547309686,0.999852637497315
"Fam150a",2.05621371403508,-0.00689295867639343,1.30655243275243,-0.0052756846978368,0.995790632158391,NA
"St18",113.415056498856,-0.0975175188821863,0.196491822001153,-0.496293015602522,0.619687693301109,0.999852637497315
"Pcmtd1",1762.02913389705,-0.0341635792753794,0.0983736511489383,-0.347283839487218,0.728378090395009,0.999852637497315
"Sntg1",173.385944087232,-0.124075729799938,0.138601343151434,-0.895198610480807,0.370680927403784,0.999852637497315
"Rrs1",587.693577040752,0.0230009167519356,0.0905084144543119,0.254130147905158,0.799395013073038,0.999852637497315
"Adhfe1",319.060006614269,0.0405157125012672,0.127486202578892,0.317804685383071,0.750633096406154,0.999852637497315
"2610203C22Rik",6.67599343517225,-1.04524150666894,0.552307944858323,-1.89249768430737,0.0584247018923759,0.999852637497315
"3110035E14Rik",1849.9694002078,-0.274995590979045,0.165809909786715,-1.65849912910982,0.0972167631635403,0.999852637497315
"Mybl1",10.5364689659707,-0.288618100796569,0.573120009186058,-0.503591038823549,0.614548791047231,0.999852637497315
"Vcpip1",396.59925825173,-0.0938281874917633,0.146521455312982,-0.640371659504327,0.521931003165825,0.999852637497315
"1700034P13Rik",1.45294216211248,-0.584054849108581,1.24996757607328,-0.467255999506295,0.64031673276242,NA
"Sgk3",287.289511269833,-0.0282832072401579,0.143269400115719,-0.197412756787656,0.843504547579709,0.999852637497315
"Gm6195",0.48459135996983,0.475315295104258,1.93866175705989,0.245177011086815,0.806319375739294,NA
"6030422M02Rik",2.96576798070011,-0.454072750667103,0.87729777425085,-0.517581104152292,0.60475056838293,0.999852637497315
"Snhg6",263.650519499693,-0.249569051918134,0.196438340556541,-1.27047016998345,0.203917201989652,0.999852637497315
"Snord87",0.349499654808887,-1.96910293537182,3.04350958126151,-0.646984306372922,0.517642100483994,NA
"Gm10567",3.45909853138708,-1.24603951220011,0.765164249949626,-1.62846017999683,0.103427346042534,0.999852637497315
"Tcf24",1.1327525072152,0.716210940526475,1.62947924218824,0.439533638713107,0.660274913346063,NA
"Ppp1r42",11.1884595613111,-0.267903064566037,0.49882243685949,-0.537070999156961,0.591218572249242,0.999852637497315
"Cops5",1506.74217419104,-0.0283319391373553,0.0869004653764727,-0.326027473093669,0.744403569261834,0.999852637497315
"Cspp1",339.423249188694,-0.137091522207162,0.261145289536404,-0.524962646083075,0.599609158384764,0.999852637497315
"Arfgef1",1119.83021474877,-0.0476962051368697,0.08317508218962,-0.573443438602602,0.566344485720502,0.999852637497315
"Cpa6",9.62294190610793,-0.131228523448079,0.499336016894564,-0.262806044443191,0.792700076468457,0.999852637497315
